label,hand,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,angle0,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,angle9,angle10,angle11,angle12,angle13,angle14
1,0,0.0,0.0,0.0,-0.09375429,-0.7808003,0.010792059,-0.38983375,-1.3973078,0.008457979,-0.6671069,-1.9033687,-0.016847564,-0.7596102,-2.379131,-0.05053422,-0.4402916,-1.2477809,0.16624145,-0.93079233,-1.3612145,0.17630705,-0.9404342,-1.2340285,0.16675249,-0.8616227,-1.2530417,0.15061443,-0.503393,-0.8540135,0.13136367,-0.942546,-0.90366495,0.17645736,-0.8838373,-0.8256366,0.14759354,-0.77005523,-0.85180765,0.094561,-0.57884896,-0.44778994,0.087359235,-0.93591267,-0.49660704,0.11316279,-0.87480015,-0.43505824,0.10842261,-0.76909727,-0.45640415,0.07483963,-0.6460594,-0.081659995,0.046226244,-0.9574191,-0.14687847,0.06696745,-0.91213125,-0.08870101,0.104156226,-0.8202311,-0.07334893,0.12144063,2.8129308,3.074553,2.8318462,2.1351492,1.4181421,1.2807506,2.2223294,0.81704676,2.062841,2.619361,0.6519445,2.142111,3.0608253,0.8625637,2.3864284
3,0,0.0,0.0,0.0,-0.34724188,-0.12726657,-0.07127563,-0.5720584,-0.400902,-0.116197556,-0.73732907,-0.6344031,-0.15710331,-0.892345,-0.71723276,-0.19474162,-0.38654456,-0.90831226,-0.111108,-0.4887266,-1.3392328,-0.21449777,-0.5365808,-1.608442,-0.29914692,-0.5737162,-1.8309081,-0.3575543,-0.23227419,-0.9665697,-0.10858946,-0.30278102,-1.2756903,-0.21323754,-0.3017501,-0.9657784,-0.21981987,-0.29353392,-0.7508718,-0.19655211,-0.05128556,-0.97776884,-0.11535126,-0.10785945,-1.3151817,-0.19132319,-0.124676004,-1.0266844,-0.13883725,-0.11781197,-0.80240977,-0.07538055,0.12813622,-0.9320571,-0.13289946,0.17510504,-1.3035566,-0.1934383,0.18023601,-1.5258211,-0.18939273,0.20601057,-1.7395005,-0.16909067,2.612857,3.0686646,2.6797326,2.9375765,3.051934,3.0936842,2.9312932,0.40356314,3.0079677,2.9905648,0.22328976,3.0124145,3.1189358,2.9358816,3.0186234
0,1,0.0,0.0,0.0,0.31418094,-0.16054201,-0.06444452,0.5055659,-0.45977882,-0.06566018,0.521952,-0.7870509,-0.06788353,0.35477376,-0.8810833,-0.06382028,0.30129284,-0.9607738,-0.007049603,0.27693674,-1.3579134,-0.066683166,0.34496972,-1.2591285,-0.11356886,0.3457548,-1.0745333,-0.13253489,0.15131883,-0.9884718,-0.005125218,0.11314146,-1.4055197,-0.05618071,0.18825065,-1.2556099,-0.09138848,0.2003615,-1.057786,-0.10250621,0.007136876,-0.95523906,-0.015380728,-0.039274845,-1.3523183,-0.06412554,0.049307816,-1.2578038,-0.08372628,0.073616676,-1.0555544,-0.08065818,-0.1567034,-0.8640353,-0.033702735,-0.1592529,-1.1898425,-0.08057906,-0.081989005,-1.1775811,-0.09466557,-0.041015755,-1.0419225,-0.090824425,2.5861742,2.622603,2.0328507,2.7512372,0.7448576,2.5022397,2.872637,0.49549678,2.7146287,2.97936,0.69025266,2.4891584,2.9413433,1.435415,2.0083716
1,1,0.0,0.0,0.0,0.044836108,-0.5468488,-0.04065095,0.22605474,-1.0015953,-0.1303506,0.37691543,-1.3970406,-0.21410604,0.41041481,-1.7257135,-0.28693956,0.58914405,-1.0271256,-0.18250564,0.9433557,-0.9110292,-0.2247985,0.85058355,-0.774962,-0.22377267,0.71805865,-0.75486106,-0.21859796,0.68879837,-0.69630134,-0.20179486,1.0151919,-0.63362986,-0.1898449,0.8789544,-0.5271369,-0.15510954,0.7180501,-0.50292975,-0.14510258,0.73386765,-0.33939108,-0.21397312,1.0016727,-0.3443661,-0.18029986,0.8672738,-0.262821,-0.12890206,0.70509744,-0.24215087,-0.119979486,0.7430657,0.005672744,-0.22919208,0.89625585,-0.059995417,-0.201071,0.77805185,-0.012515072,-0.14958486,0.6530139,0.020945918,-0.12109575,2.8278568,3.121342,2.8834097,1.7886795,1.2902277,2.3193579,2.138312,0.8798998,2.6142406,2.5792284,0.68178743,2.6552963,2.5220616,0.55171543,2.9385018
0,0,0.0,0.0,0.0,0.11969791,-0.34742266,0.08001321,0.10822509,-0.7029,0.05074858,-0.009368277,-0.97945213,-0.0031628332,-0.120265126,-1.0897533,-0.05613033,0.20955086,-1.0285369,-0.053019628,-0.19616024,-1.4062907,-0.1191807,-0.3009963,-1.1836715,-0.11524913,-0.23004423,-1.019882,-0.11078244,0.16879481,-0.97499084,-0.14457253,-0.33342057,-1.2913164,-0.17773794,-0.39367804,-1.0294212,-0.121594936,-0.3040955,-0.896333,-0.08649654,0.05108655,-0.8606907,-0.23067628,-0.4303405,-1.0813091,-0.24801378,-0.45445147,-0.7979467,-0.16996002,-0.33583918,-0.6653008,-0.13268849,-0.10358916,-0.71032715,-0.31467375,-0.48067337,-0.81492585,-0.3664233,-0.47989243,-0.6019089,-0.34591562,-0.37495482,-0.48739597,-0.323588,2.6737485,2.7628827,2.7396657,2.1214662,1.2614895,2.2928348,1.9652225,1.23068,2.342088,1.9368923,1.2297691,2.3489609,2.0031908,1.2871935,2.4075458
0,0,0.0,0.0,0.0,-0.23499542,-0.33724096,-0.034917872,-0.3573842,-0.75743544,-0.08733264,-0.3669486,-1.0865277,-0.16158137,-0.25144354,-1.2945741,-0.20538339,0.0148845455,-1.0041656,0.06385163,-0.19342051,-1.2719249,-0.07250023,-0.24683169,-1.003043,-0.1350685,-0.16612886,-0.86828107,-0.16479488,0.10639149,-0.9942676,0.0106198285,-0.16130622,-1.2623376,-0.1438722,-0.19839305,-0.903368,-0.14732337,-0.05946048,-0.7997027,-0.11117424,0.1835459,-0.9677503,-0.07164594,-0.11126777,-1.1956524,-0.2175717,-0.15279947,-0.8265702,-0.15549113,-0.008994975,-0.7114328,-0.081053026,0.24840279,-0.9038716,-0.16461395,-0.039365083,-1.0657403,-0.26598805,-0.07683173,-0.81154275,-0.24031352,0.04087444,-0.6932022,-0.19472927,2.8163226,2.8708494,2.6154003,2.3443708,1.0366628,2.4212306,2.186868,0.95100677,2.0940785,2.034855,1.0038718,2.1530535,1.8529277,1.1921616,2.2152753
3,1,0.0,0.0,0.0,0.3647795,-0.19075991,-0.1316876,0.63013184,-0.5689554,-0.16556917,0.7952776,-0.91665524,-0.18395141,0.93224686,-1.1410139,-0.19823621,0.39360443,-0.98403937,-0.0761131,0.36987308,-1.4660157,-0.13308549,0.37408966,-1.7821506,-0.18485342,0.3735571,-2.059555,-0.23771644,0.19980478,-0.97768235,-0.06492526,0.13991873,-1.3625494,-0.16684836,0.15868838,-1.0796775,-0.21917294,0.19072686,-0.85769606,-0.243694,0.014040373,-0.90704274,-0.068386234,-0.040738944,-1.2779391,-0.18460557,-0.008917578,-1.0280113,-0.18410376,0.030156607,-0.85241216,-0.16273892,-0.16080709,-0.7983094,-0.08345967,-0.23731074,-1.1428533,-0.18375331,-0.24561694,-1.1438063,-0.19076292,-0.23472755,-1.1781496,-0.1819423,2.6181252,2.9715881,3.0368452,2.7114406,3.0651796,3.1115592,2.7422209,0.4470684,3.0356064,2.8658686,0.2992475,2.9933112,2.9657838,2.0002666,1.270919
5,1,0.0,0.0,0.0,0.3024784,-0.11436933,-0.14446093,0.5131913,-0.40982306,-0.1955132,0.6393719,-0.6720917,-0.23359223,0.7600983,-0.84600395,-0.27862218,0.3107314,-0.92651004,-0.17725529,0.39792016,-1.3407197,-0.26831478,0.44498023,-1.6131232,-0.3428863,0.47410354,-1.8602457,-0.40621102,0.1241162,-0.9755603,-0.1813209,0.12141075,-1.4217759,-0.28525123,0.117105536,-1.7219961,-0.38426477,0.098598495,-1.9758474,-0.46028203,-0.052021947,-0.90514964,-0.19522625,-0.12695603,-1.3160253,-0.31977093,-0.18656066,-1.5745281,-0.41625074,-0.24887757,-1.78568,-0.47850475,-0.21140216,-0.7438585,-0.21838394,-0.34217507,-1.0393368,-0.34692472,-0.4282204,-1.238566,-0.4178613,-0.49908552,-1.4149442,-0.46003598,2.5119042,2.971781,2.9664626,3.023157,3.0790434,3.0876625,3.0037155,3.0515308,3.0790691,2.9993868,3.0680602,3.048525,2.973709,3.078337,3.0409222
4,1,0.0,0.0,0.0,0.24689017,0.3500442,-0.22288543,0.6566402,0.64420587,-0.29828966,1.0146921,0.7810271,-0.3483975,1.2761682,0.864647,-0.3496884,1.020148,0.07445492,-0.107991174,1.2754815,-0.026159419,-0.32000697,0.9174927,0.084534444,-0.402644,0.73520523,0.15147391,-0.41309473,0.963429,-0.26133436,-0.059236728,1.1908876,-0.36290145,-0.2707727,0.7897285,-0.18289395,-0.2862826,0.6809543,-0.10432651,-0.24347432,0.8638983,-0.5507769,-0.054095622,1.0826607,-0.66733223,-0.27220407,0.7416935,-0.4818059,-0.19393893,0.63690794,-0.39786524,-0.081177875,0.7347824,-0.8300607,-0.067513466,0.9085597,-0.9720755,-0.20081761,0.703831,-0.7700955,-0.14326316,0.59715503,-0.64209175,-0.056514073,2.684059,2.8858008,3.0046358,2.455037,0.87769186,2.9703662,2.4817991,0.73928165,2.7432127,2.4690673,0.5227055,2.617993,2.6427066,0.34938323,2.8446763
2,0,0.0,0.0,0.0,-0.107169375,-0.2593683,-0.14415494,-0.23730439,-0.5786045,-0.25057244,-0.33775827,-0.8805392,-0.35202634,-0.4157,-1.1088213,-0.44458556,-0.13698117,-1.0122998,-0.29432744,-0.19519447,-1.5235568,-0.48636898,-0.21727361,-1.8528999,-0.59643394,-0.20162198,-2.1239555,-0.6676909,0.05918738,-0.94718176,-0.3151882,-0.1242691,-1.3164967,-0.5071862,-0.17364645,-1.6237966,-0.5817417,-0.16175877,-1.8841616,-0.6156788,0.20182765,-0.70543176,-0.34358633,-0.059739314,-0.6034199,-0.52217317,-0.12873144,-0.40691358,-0.5012541,-0.12235666,-0.256519,-0.44950888,0.289621,-0.38193998,-0.3898135,0.028495826,-0.19924784,-0.54716593,-0.0073875464,-0.068998285,-0.548342,0.03097426,0.030464804,-0.51148313,2.966422,3.0780444,3.0833776,3.0623372,3.0853214,3.0055463,2.6428483,2.793761,2.9141421,1.3334211,2.0866609,2.7052732,1.1779301,2.3385513,2.4293761
3,0,0.0,0.0,0.0,-0.29142332,-0.1350572,-0.15776365,-0.53161806,-0.47094673,-0.2579021,-0.7131941,-0.7433014,-0.35617352,-0.8756395,-0.93098116,-0.4505229,-0.32290277,-0.9475904,-0.18751606,-0.38279563,-1.4442505,-0.30573082,-0.40842217,-1.7246212,-0.36394393,-0.41113004,-1.9711529,-0.3949878,-0.13427535,-0.9743458,-0.18061142,-0.06730558,-1.1697005,-0.4019007,-0.0014605034,-0.80466825,-0.48049498,0.012706562,-0.5238534,-0.47246,0.046659693,-0.9536206,-0.18492103,0.120902345,-1.1767309,-0.36688352,0.15898018,-0.8713058,-0.3865361,0.15616807,-0.6401798,-0.339906,0.20364237,-0.9064481,-0.20095396,0.2558041,-1.246897,-0.2889387,0.30399266,-1.4443504,-0.3007114,0.33133024,-1.6418353,-0.2825628,2.611192,3.0792334,3.0029585,2.9324167,3.10176,3.0300827,2.3908553,1.1247579,2.8722775,2.6143155,0.8321408,2.8458965,3.0649137,2.930918,2.961487
3,1,0.0,0.0,0.0,0.27102986,-0.12915748,-0.13067211,0.4630083,-0.5162841,-0.17221718,0.5590341,-0.86225575,-0.19819745,0.6449238,-1.1250473,-0.21792689,0.26392192,-0.98975074,-0.15847003,0.2878976,-1.4526104,-0.2438376,0.30328348,-1.7660832,-0.29494318,0.30614135,-2.0333252,-0.34103584,0.08221706,-0.98475957,-0.15326118,0.113514796,-1.1973851,-0.34287584,0.1708229,-0.83204776,-0.41614246,0.18931836,-0.5587765,-0.43295673,-0.105912514,-0.9321596,-0.1573293,-0.10438945,-1.2307899,-0.3315868,-0.0072614034,-0.9238583,-0.3537382,0.04668344,-0.6671689,-0.33758944,-0.29733232,-0.83412665,-0.17017841,-0.40004444,-1.1909071,-0.30300012,-0.43982548,-1.3867816,-0.35491386,-0.48235464,-1.6068307,-0.3799086,2.4279943,2.9511704,3.096545,2.9337215,3.1206987,3.1026285,2.5698175,0.9597049,2.9814737,2.7631023,0.66715014,2.9778771,2.9766538,3.023989,2.9982383
1,1,0.0,0.0,0.0,0.035287295,-0.56319094,-0.022632837,0.29658392,-1.1543108,-0.12075816,0.450035,-1.5877869,-0.21659832,0.4806453,-1.9849533,-0.29476422,0.4047164,-1.1907263,-0.31244174,1.0400399,-1.1897435,-0.45382106,0.9195082,-1.0826049,-0.4734966,0.7302137,-1.05962,-0.45711434,0.4442446,-0.8170096,-0.36761677,1.0886271,-0.8497122,-0.4657185,0.93457836,-0.7675216,-0.41254222,0.71427935,-0.73272514,-0.36313796,0.4943047,-0.41893348,-0.4133065,1.0706863,-0.5096278,-0.45734045,0.9094214,-0.43443573,-0.33004174,0.69934744,-0.39136875,-0.2449707,0.5517393,-0.03703812,-0.45891625,0.97535676,-0.15869698,-0.46352455,0.836474,-0.12258499,-0.3557544,0.6555648,-0.08776575,-0.2799165,2.7727928,3.0488946,2.8832722,1.9346131,0.799742,2.5024886,2.1351047,0.45171365,2.8100471,2.4318168,0.6038772,2.8237746,2.4323046,0.634121,2.8819466
0,0,0.0,0.0,0.0,-0.2864471,-0.20973237,-0.13924313,-0.5292409,-0.65674937,-0.21151397,-0.5553654,-1.1187456,-0.27059534,-0.3746255,-1.3370348,-0.28589246,-0.33438626,-0.9943557,-0.07717023,-0.4959414,-1.2998308,-0.22717358,-0.47293556,-0.9784481,-0.25159422,-0.38082698,-0.9055986,-0.25160354,-0.13025588,-0.9901033,-0.05223849,-0.23692213,-1.2753392,-0.23363592,-0.22643231,-0.79584813,-0.22051206,-0.1486961,-0.7567459,-0.16731322,0.065813445,-0.9627423,-0.056959067,-0.06582751,-1.2455184,-0.25807142,-0.08866509,-0.7527454,-0.19079717,-0.011593546,-0.66701007,-0.09750499,0.24746063,-0.9271896,-0.06839523,0.10377084,-1.1205674,-0.20531559,0.07306239,-0.7782863,-0.17864671,0.13775235,-0.66694486,-0.1250132,2.656828,2.704314,2.3933372,2.770845,0.6318378,2.308828,2.6113238,0.60096806,1.9977379,2.4443533,0.6247885,2.2566752,2.1825304,0.81619227,2.4671314
1,0,0.0,0.0,0.0,-0.15848616,-0.6018563,-0.12971279,-0.39125022,-1.1556473,-0.25993454,-0.60458046,-1.6199491,-0.3628774,-0.6995416,-2.0480204,-0.46755922,-0.5215341,-1.1416291,-0.4263658,-1.2916255,-1.084955,-0.6182419,-1.2877696,-0.8835887,-0.6633756,-1.1074858,-0.81712955,-0.6701438,-0.5036365,-0.7436417,-0.43971297,-1.3199335,-0.6093523,-0.58421946,-1.251074,-0.4625442,-0.55602986,-1.0859779,-0.42996117,-0.55070025,-0.5120824,-0.2946272,-0.45511588,-1.2285501,-0.17773369,-0.6025779,-1.136686,-0.07289921,-0.5309216,-0.9681,-0.05091733,-0.48412716,-0.52607673,0.12940736,-0.47223455,-1.075539,0.22872756,-0.6111946,-0.99373746,0.27869096,-0.5867008,-0.828787,0.292772,-0.5521061,3.0040267,3.1062908,2.931164,1.9790694,1.6751305,1.9416991,2.0334153,1.2729008,2.199748,2.3793266,0.98559237,2.4419727,2.6654537,0.7041145,2.6885273
0,1,0.0,0.0,0.0,0.371654,-0.17550746,-0.013677682,0.56600744,-0.49537444,-0.029132163,0.59710467,-0.82100713,-0.06855655,0.5158241,-1.0418178,-0.10012366,0.5069264,-0.8635616,0.056121733,0.5899812,-1.176307,-0.045303687,0.56910914,-0.9352059,-0.12040313,0.5008113,-0.7052175,-0.15114263,0.3573371,-0.9339477,0.0072088884,0.44769484,-1.2665018,-0.098645516,0.45661592,-0.980761,-0.16184613,0.39468402,-0.74177426,-0.18240996,0.19380634,-0.9731393,-0.057482347,0.30354676,-1.3238378,-0.15340236,0.32706332,-1.0340286,-0.16608568,0.2688122,-0.7988467,-0.14793369,0.003009677,-0.97033185,-0.12616651,0.1423523,-1.2395083,-0.1946371,0.18895595,-1.0471773,-0.18604797,0.15331931,-0.8548175,-0.16094804,2.558343,2.685577,2.6971245,2.6932306,0.6282359,2.8788087,2.8208144,0.59300226,2.8297899,2.9178557,0.48393723,2.7970808,2.6655014,0.73005605,2.713991
